"location_id","make","type","subtype","euro_status","count_vehicles"
19,"ROVER","CARS","Off-Road","E0","1"
19,"SAAB","CARS","exc. Off-Road","E2","10"
19,"SAAB","CARS","exc. Off-Road","E3","31"
19,"SAAB","CARS","exc. Off-Road","E4","17"
19,"SAAB","CARS","exc. Off-Road","","3"
19,"SEAT","CARS","exc. Off-Road","E3","33"
19,"SEAT","CARS","exc. Off-Road","E4","18"
19,"SEAT","CARS","exc. Off-Road","E5","27"
19,"SEAT","CARS","exc. Off-Road","E6","45"
19,"SEAT","CARS","exc. Off-Road","","7"
19,"SKODA","CARS","exc. Off-Road","E3","34"
19,"SKODA","CARS","exc. Off-Road","E4","88"
19,"SKODA","CARS","exc. Off-Road","E5","189"
19,"SKODA","CARS","exc. Off-Road","E6","77"
19,"SKODA","CARS","exc. Off-Road","","25"
19,"SKODA","CARS","Off-Road","E5","1"
19,"SKODA","","","","8"
19,"SMART","CARS","exc. Off-Road","E3","14"
19,"SMART","CARS","exc. Off-Road","E4","9"
19,"SMART","CARS","exc. Off-Road","E5","6"
19,"SMART","CARS","exc. Off-Road","E6","23"
19,"SMART","CARS","exc. Off-Road","","11"
19,"SSANGYONG","CARS","exc. Off-Road","E6","2"
19,"SUBARU","CARS","exc. Off-Road","E3","4"
19,"SUBARU","CARS","exc. Off-Road","E4","5"
19,"SUBARU","CARS","exc. Off-Road","E5","2"
19,"SUBARU","CARS","exc. Off-Road","E6","1"
19,"SUBARU","CARS","exc. Off-Road","","1"
19,"SUBARU","CARS","Off-Road","E3","1"
19,"SUBARU","CARS","Off-Road","E4","1"
19,"SUBARU","CARS","Off-Road","E5","7"
19,"SUBARU","CARS","Off-Road","E6","1"
19,"Suppressed","2/3 Wheelers","Mopeds","","1"
19,"Suppressed","SPVs","Agricultural & Specialist","","2"
19,"Suppressed","","","","1"
19,"SUZUKI","CARS","exc. Off-Road","E2","1"
19,"SUZUKI","CARS","exc. Off-Road","E3","1"
19,"SUZUKI","CARS","exc. Off-Road","E4","32"
19,"SUZUKI","CARS","exc. Off-Road","E5","8"
19,"SUZUKI","CARS","exc. Off-Road","E6","5"
19,"SUZUKI","CARS","exc. Off-Road","","1"
19,"SUZUKI","CARS","Off-Road","E6","1"
19,"SUZUKI","CARS","Off-Road","","3"
19,"SUZUKI","LCVs","Car-Derived/Integral <2000 Kgs","E2","7"
19,"SUZUKI","","","","3"
19,"TOYOTA","CARS","exc. Off-Road","E0","1"
19,"TOYOTA","CARS","exc. Off-Road","E2","9"
19,"TOYOTA","CARS","exc. Off-Road","E3","83"
19,"TOYOTA","CARS","exc. Off-Road","E4","150"
19,"TOYOTA","CARS","exc. Off-Road","E5","218"
19,"TOYOTA","CARS","exc. Off-Road","E6","77"
19,"TOYOTA","CARS","exc. Off-Road","","55"
19,"TOYOTA","CARS","Off-Road","E2","11"
19,"TOYOTA","CARS","Off-Road","E4","12"
19,"TOYOTA","CARS","Off-Road","E5","6"
19,"TOYOTA","CARS","Off-Road","E6","14"
19,"TOYOTA","CARS","Off-Road","","32"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E2","3"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E3","9"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E4","2"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E5","3"
19,"TOYOTA","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
19,"TOYOTA","LCVs","Medium Vans 2001-2600 Kgs","E2","4"
19,"TOYOTA","","","","32"
19,"TRIUMPH","2/3 Wheelers","Motorcycles & Scooters","","2"
19,"VAUXHALL","CARS","exc. Off-Road","E1","1"
19,"VAUXHALL","CARS","exc. Off-Road","E2","6"
19,"VAUXHALL","CARS","exc. Off-Road","E3","93"
19,"VAUXHALL","CARS","exc. Off-Road","E4","263"
19,"VAUXHALL","CARS","exc. Off-Road","E5","230"
19,"VAUXHALL","CARS","exc. Off-Road","E6","133"
19,"VAUXHALL","CARS","exc. Off-Road","","69"
19,"VAUXHALL","CARS","Off-Road","E4","1"
19,"VAUXHALL","CARS","Off-Road","","1"
19,"VAUXHALL","LCVs","4x4 Utilities","E1","1"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E2","2"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E3","12"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E4","16"
19,"VAUXHALL","LCVs","Car-Derived/Integral <2000 Kgs","E5","4"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E3","29"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E4","10"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E5","30"
19,"VAUXHALL","LCVs","Heavy Vans 2601-3500 Kgs","E6","2"
19,"VAUXHALL","LCVs","Medium Vans 2001-2600 Kgs","E4","10"
19,"VAUXHALL","","","","2"
19,"VOLKSWAGEN","CARS","exc. Off-Road","6","4"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E0","4"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E1","1"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E2","57"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E3","205"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E4","299"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E5","517"
19,"VOLKSWAGEN","CARS","exc. Off-Road","E6","236"
19,"VOLKSWAGEN","CARS","exc. Off-Road","","203"
19,"VOLKSWAGEN","CARS","Off-Road","E4","19"
19,"VOLKSWAGEN","CARS","Off-Road","E5","21"
19,"VOLKSWAGEN","CARS","Off-Road","E6","27"
19,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E0","2"
19,"VOLKSWAGEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","7"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E1","2"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E2","4"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","4"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","8"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","77"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","15"
19,"VOLKSWAGEN","LCVs","Heavy Vans 2601-3500 Kgs","","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E0","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E1","1"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E3","4"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E4","10"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E5","12"
19,"VOLKSWAGEN","LCVs","Medium Vans 2001-2600 Kgs","E6","2"
19,"VOLKSWAGEN","","","","23"
19,"VOLVO","CARS","exc. Off-Road","E0","2"
19,"VOLVO","CARS","exc. Off-Road","E2","7"
19,"VOLVO","CARS","exc. Off-Road","E3","22"
19,"VOLVO","CARS","exc. Off-Road","E4","89"
19,"VOLVO","CARS","exc. Off-Road","E5","34"
19,"VOLVO","CARS","exc. Off-Road","E6","19"
19,"VOLVO","CARS","exc. Off-Road","","41"
19,"VOLVO","CARS","Off-Road","E4","40"
19,"VOLVO","CARS","Off-Road","E5","41"
19,"VOLVO","CARS","Off-Road","E6","30"
19,"VOLVO","CARS","Off-Road","","9"
19,"VOLVO","HCVs","Rigids 3 Axle","E5","1"
20,"Abarth/Fiat","CARS","exc. Off-Road","E4","1"
20,"Abarth/Fiat","CARS","exc. Off-Road","E5","9"
20,"Abarth/Fiat","CARS","exc. Off-Road","E6","18"
20,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","E4","11"
20,"ALEXANDER DENNIS","PSVs","Fare Stage Buses","","3"
20,"ALFA ROMEO","CARS","exc. Off-Road","E2","1"
20,"ALFA ROMEO","CARS","exc. Off-Road","E3","18"
20,"ALFA ROMEO","CARS","exc. Off-Road","E4","10"
20,"ALFA ROMEO","CARS","exc. Off-Road","E5","23"
20,"ALFA ROMEO","CARS","exc. Off-Road","E6","5"
20,"ALFA ROMEO","CARS","exc. Off-Road","","12"
20,"APRILIA","2/3 Wheelers","Motorcycles & Scooters","","1"
20,"ASTON MARTIN","CARS","exc. Off-Road","E4","1"
20,"ASTON MARTIN","CARS","exc. Off-Road","E5","10"
20,"AUDI","CARS","exc. Off-Road","5","17"
20,"AUDI","CARS","exc. Off-Road","6","8"
20,"AUDI","CARS","exc. Off-Road","E1","2"
20,"AUDI","CARS","exc. Off-Road","E2","22"
20,"AUDI","CARS","exc. Off-Road","E3","119"
20,"AUDI","CARS","exc. Off-Road","E4","207"
20,"AUDI","CARS","exc. Off-Road","E5","387"
20,"AUDI","CARS","exc. Off-Road","E6","337"
20,"AUDI","CARS","exc. Off-Road","","104"
20,"AUDI","CARS","Off-Road","E4","45"
20,"AUDI","CARS","Off-Road","E5","51"
20,"AUDI","CARS","Off-Road","E6","71"
20,"AUDI","","","","8"
20,"AUSTIN","CARS","exc. Off-Road","E0","1"
20,"BENTLEY","CARS","exc. Off-Road","E4","1"
20,"BENTLEY","CARS","exc. Off-Road","E5","1"
20,"BMW","CARS","exc. Off-Road","E2","7"
20,"BMW","CARS","exc. Off-Road","E3","97"
20,"BMW","CARS","exc. Off-Road","E4","320"
20,"BMW","CARS","exc. Off-Road","E5","441"
20,"BMW","CARS","exc. Off-Road","E6","445"
20,"BMW","CARS","exc. Off-Road","","27"
20,"BMW","CARS","Off-Road","E3","24"
20,"BMW","CARS","Off-Road","E4","30"
20,"BMW","CARS","Off-Road","E5","57"
20,"BMW","CARS","Off-Road","E6","76"
20,"BMW","CARS","Off-Road","","3"
20,"BMW","","","","10"
20,"BOVA","PSVs","Light & Heavy Coaches","","1"
20,"CHEVROLET","CARS","exc. Off-Road","E4","56"
20,"CHEVROLET","CARS","exc. Off-Road","E5","25"
20,"CHEVROLET","CARS","exc. Off-Road","","7"
20,"CHRYSLER","CARS","exc. Off-Road","E3","9"
20,"CHRYSLER","CARS","exc. Off-Road","E4","3"
20,"CHRYSLER","CARS","exc. Off-Road","E5","6"
20,"CHRYSLER","CARS","exc. Off-Road","","5"
20,"CITROEN","CARS","exc. Off-Road","E2","3"
20,"CITROEN","CARS","exc. Off-Road","E3","158"
20,"CITROEN","CARS","exc. Off-Road","E4","370"
20,"CITROEN","CARS","exc. Off-Road","E5","321"
20,"CITROEN","CARS","exc. Off-Road","E6","159"
20,"CITROEN","CARS","exc. Off-Road","","21"
20,"CITROEN","CARS","Off-Road","E4","10"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E2","6"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E3","18"
20,"CITROEN","LCVs","Car-Derived/Integral <2000 Kgs","E4","26"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E3","6"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E4","14"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E5","18"
20,"CITROEN","LCVs","Heavy Vans 2601-3500 Kgs","E6","8"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E2","1"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E4","8"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E5","40"
20,"CITROEN","LCVs","Medium Vans 2001-2600 Kgs","E6","20"
20,"COLEMAN MILNE","CARS","exc. Off-Road","E6","1"
20,"DACIA","CARS","exc. Off-Road","E5","10"
20,"DACIA","CARS","exc. Off-Road","E6","42"
20,"DACIA","CARS","Off-Road","E5","10"
20,"DAEWOO","CARS","exc. Off-Road","E2","2"
20,"DAEWOO","CARS","exc. Off-Road","","1"
20,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E4","3"
20,"DAF","HCVs","Rigids 2 Axle >15000 Kgs","E5","5"
20,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","1"
20,"DAF","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
20,"DAF","HCVs","Rigids 2 Axle 7401-7500 Kgs","E5","5"
20,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","2"
20,"DAF","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","3"
20,"DAF","HCVs","Rigids 3 Axle","E3","1"
20,"DAF","HCVs","Rigids 3 Axle","E4","2"
20,"DAF","HCVs","Rigids 3 Axle","E5","5"
20,"DAF","HCVs","Rigids 4 Axle","E3","1"
20,"DAF","HCVs","Rigids 4 Axle","E5","2"
20,"DAF","PSVs","Fare Stage Buses","","1"
20,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","1"
20,"DAF TRUCKS","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle >15000 Kgs","E6","9"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","1"
20,"DAF TRUCKS","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","4"
20,"DAF TRUCKS","HCVs","Rigids 3 Axle","E6","2"
20,"DAF TRUCKS","","","","1"
20,"DAIHATSU","CARS","exc. Off-Road","E3","3"
20,"DAIHATSU","CARS","exc. Off-Road","E4","11"
20,"DAIHATSU","CARS","Off-Road","","2"
20,"DAIHATSU","","","","3"
20,"DENNIS EAGLE","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
20,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E5","4"
20,"DENNIS EAGLE","HCVs","Rigids 3 Axle","E6","3"
20,"DS","CARS","exc. Off-Road","E6","9"
20,"DUCATI","2/3 Wheelers","Motorcycles & Scooters","","1"
20,"FERRARI","CARS","exc. Off-Road","E4","1"
20,"FERRARI","CARS","exc. Off-Road","E6","1"
20,"FERRARI","","","","3"
20,"FIAT","CARS","exc. Off-Road","E2","1"
20,"FIAT","CARS","exc. Off-Road","E3","38"
20,"FIAT","CARS","exc. Off-Road","E4","210"
20,"FIAT","CARS","exc. Off-Road","E5","186"
20,"FIAT","CARS","exc. Off-Road","E6","156"
20,"FIAT","CARS","exc. Off-Road","","26"
20,"FIAT","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","1"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E3","2"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E4","5"
20,"FIAT","LCVs","Car-Derived/Integral <2000 Kgs","E5","12"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E1","1"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E2","1"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E4","3"
20,"FIAT","LCVs","Heavy Vans 2601-3500 Kgs","E5","1"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E3","18"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E4","14"
20,"FIAT","LCVs","Medium Vans 2001-2600 Kgs","E5","4"
20,"FIAT","","","","1"
20,"FORD","CARS","exc. Off-Road","E0","9"
20,"FORD","CARS","exc. Off-Road","E1","4"
20,"FORD","CARS","exc. Off-Road","E2","215"
20,"FORD","CARS","exc. Off-Road","E3","359"
20,"FORD","CARS","exc. Off-Road","E4","982"
20,"FORD","CARS","exc. Off-Road","E5","1066"
20,"FORD","CARS","exc. Off-Road","E6","352"
20,"FORD","CARS","exc. Off-Road","","87"
20,"FORD","CARS","Off-Road","E4","1"
20,"FORD","CARS","Off-Road","E5","25"
20,"FORD","CARS","Off-Road","E6","68"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","5"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","5"
20,"FORD","HCVs","Rigids 2 Axle 3501-7400 Kgs","E6","5"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E2","17"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E3","7"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E4","11"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E5","7"
20,"FORD","LCVs","Car-Derived/Integral <2000 Kgs","E6","2"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E1","1"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E2","25"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E3","59"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E4","103"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E5","175"
20,"FORD","LCVs","Heavy Vans 2601-3500 Kgs","E6","34"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E3","47"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E4","45"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E5","23"
20,"FORD","LCVs","Medium Vans 2001-2600 Kgs","E6","6"
20,"FORD","PSVs","Fare Stage Buses","","2"
20,"FORD","","","","59"
20,"HONDA","2/3 Wheelers","Motorcycles & Scooters","","5"
20,"HONDA","CARS","exc. Off-Road","E2","8"
20,"HONDA","CARS","exc. Off-Road","E3","187"
20,"HONDA","CARS","exc. Off-Road","E4","168"
20,"HONDA","CARS","exc. Off-Road","E5","208"
20,"HONDA","CARS","exc. Off-Road","E6","68"
20,"HONDA","CARS","exc. Off-Road","","130"
20,"HONDA","CARS","Off-Road","E2","1"
20,"HONDA","CARS","Off-Road","E4","40"
20,"HONDA","CARS","Off-Road","E5","48"
20,"HONDA","CARS","Off-Road","E6","24"
20,"HONDA","CARS","Off-Road","","58"
20,"HONDA","","","","1"
20,"HYUNDAI","CARS","exc. Off-Road","E2","2"
20,"HYUNDAI","CARS","exc. Off-Road","E3","11"
20,"HYUNDAI","CARS","exc. Off-Road","E4","194"
20,"HYUNDAI","CARS","exc. Off-Road","E5","153"
20,"HYUNDAI","CARS","exc. Off-Road","E6","47"
20,"HYUNDAI","CARS","exc. Off-Road","","2"
20,"HYUNDAI","CARS","Off-Road","E3","8"
20,"HYUNDAI","CARS","Off-Road","E4","13"
20,"HYUNDAI","CARS","Off-Road","E5","35"
20,"HYUNDAI","CARS","Off-Road","E6","12"
20,"HYUNDAI","CARS","Off-Road","","5"
20,"HYUNDAI","","","","3"
20,"INVALID","SPVs","Agricultural & Specialist","","2"
20,"ISUZU","LCVs","4x4 Utilities","E2","1"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E3","4"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E5","10"
20,"ISUZU","LCVs","Heavy Vans 2601-3500 Kgs","E6","1"
20,"ISUZU TRUCKS","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","5"
20,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","2"
20,"IVECO","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","2"
20,"IVECO","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","4"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E2","2"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E4","14"
20,"IVECO","LCVs","Heavy Vans 2601-3500 Kgs","E5","5"
20,"IVECO","","","","1"
20,"JAGUAR","CARS","exc. Off-Road","E0","1"
20,"JAGUAR","CARS","exc. Off-Road","E2","1"
20,"JAGUAR","CARS","exc. Off-Road","E3","13"
20,"JAGUAR","CARS","exc. Off-Road","E4","14"
20,"JAGUAR","CARS","exc. Off-Road","E5","66"
20,"JAGUAR","CARS","exc. Off-Road","E6","13"
20,"JAGUAR","CARS","exc. Off-Road","","21"
20,"JAGUAR","","","","3"
20,"JCB","SPVs","Agricultural & Specialist","","2"
20,"JEEP","CARS","exc. Off-Road","E5","6"
20,"JEEP","CARS","exc. Off-Road","E6","15"
20,"JEEP","CARS","Off-Road","E4","5"
20,"JEEP","CARS","Off-Road","E5","10"
20,"JEEP","CARS","Off-Road","E6","9"
20,"JEEP","CARS","Off-Road","","12"
20,"KIA","CARS","exc. Off-Road","E1","2"
20,"KIA","CARS","exc. Off-Road","E3","7"
20,"KIA","CARS","exc. Off-Road","E4","174"
20,"KIA","CARS","exc. Off-Road","E5","260"
20,"KIA","CARS","exc. Off-Road","E6","81"
20,"KIA","CARS","exc. Off-Road","","61"
20,"KIA","CARS","Off-Road","E4","4"
20,"KIA","CARS","Off-Road","E5","93"
20,"KIA","CARS","Off-Road","E6","66"
20,"KIA","CARS","Off-Road","","2"
20,"KIA","","","","6"
20,"KUBOTA","SPVs","Agricultural & Specialist","","1"
20,"LAND ROVER","CARS","Off-Road","E2","2"
20,"LAND ROVER","CARS","Off-Road","E4","70"
20,"LAND ROVER","CARS","Off-Road","E5","171"
20,"LAND ROVER","CARS","Off-Road","E6","98"
20,"LAND ROVER","CARS","Off-Road","","126"
20,"LAND ROVER","LCVs","4x4 Utilities","E0","6"
20,"LAND ROVER","LCVs","4x4 Utilities","E1","16"
20,"LAND ROVER","LCVs","4x4 Utilities","E2","3"
20,"LAND ROVER","LCVs","4x4 Utilities","E3","8"
20,"LAND ROVER","LCVs","4x4 Utilities","E4","2"
20,"LAND ROVER","LCVs","4x4 Utilities","E5","15"
20,"LAND ROVER","LCVs","Car-Derived/Integral <2000 Kgs","E5","4"
20,"LAND ROVER","","","","5"
20,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E3","7"
20,"LDV","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
20,"LEXMOTO","2/3 Wheelers","Motorcycles & Scooters","","1"
20,"LEXUS","CARS","exc. Off-Road","E4","14"
20,"LEXUS","CARS","exc. Off-Road","E5","9"
20,"LEXUS","CARS","exc. Off-Road","E6","7"
20,"LEXUS","CARS","exc. Off-Road","","20"
20,"LEXUS","CARS","Off-Road","E4","8"
20,"LEXUS","CARS","Off-Road","E5","5"
20,"LEXUS","CARS","Off-Road","E6","10"
20,"LEXUS","CARS","Off-Road","","4"
20,"LIEBHERR","SPVs","Agricultural & Specialist","","1"
20,"MAN","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E4","5"
20,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E4","1"
20,"MAN","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E5","1"
20,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E5","1"
20,"MAN","HCVs","Rigids 2 Axle >15000 Kgs","E6","1"
20,"MAN","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
20,"MAN","HCVs","Rigids 2 Axle 7401-7500 Kgs","E3","3"
20,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E4","1"
20,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E5","2"
20,"MAN","HCVs","Rigids 2 Axle 7501-12000 Kgs","E6","1"
20,"MAN","HCVs","Rigids 3 Axle","E3","1"
20,"MASERATI","CARS","exc. Off-Road","E5","8"
20,"MASSEY FERGUSON/HARRIS","SPVs","Agricultural & Specialist","","1"
20,"MAZDA","CARS","exc. Off-Road","E2","10"
20,"MAZDA","CARS","exc. Off-Road","E3","40"
20,"MAZDA","CARS","exc. Off-Road","E4","212"
20,"MAZDA","CARS","exc. Off-Road","E5","130"
20,"MAZDA","CARS","exc. Off-Road","E6","111"
20,"MAZDA","CARS","exc. Off-Road","","19"
20,"MAZDA","CARS","Off-Road","E3","4"
20,"MAZDA","CARS","Off-Road","E4","1"
20,"MAZDA","CARS","Off-Road","E5","6"
20,"MAZDA","CARS","Off-Road","E6","63"
20,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E2","3"
20,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E3","2"
20,"MAZDA","LCVs","Heavy Vans 2601-3500 Kgs","E4","1"
20,"MAZDA","","","","10"
20,"MERCEDES","CARS","exc. Off-Road","E0","15"
20,"MERCEDES","CARS","exc. Off-Road","E1","3"
20,"MERCEDES","CARS","exc. Off-Road","E2","10"
20,"MERCEDES","CARS","exc. Off-Road","E3","137"
20,"MERCEDES","CARS","exc. Off-Road","E4","141"
20,"MERCEDES","CARS","exc. Off-Road","E5","283"
20,"MERCEDES","CARS","exc. Off-Road","E6","277"
20,"MERCEDES","CARS","exc. Off-Road","","85"
20,"MERCEDES","CARS","Off-Road","E4","1"
20,"MERCEDES","CARS","Off-Road","E5","3"
20,"MERCEDES","CARS","Off-Road","E6","74"
20,"MERCEDES","CARS","Off-Road","","14"
20,"MERCEDES","HCVs","Artics >32520 Kgs - 2 Axle Tractor","E6","1"
20,"MERCEDES","HCVs","Artics >32520 Kgs - 3 Axle Tractor","E6","2"
20,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E5","2"
20,"MERCEDES","HCVs","Rigids 2 Axle >15000 Kgs","E6","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E4","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E5","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 12001-15000 Kgs","E6","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E2","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E4","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 3501-7400 Kgs","E5","18"
20,"MERCEDES","HCVs","Rigids 2 Axle 7401-7500 Kgs","E4","1"
20,"MERCEDES","HCVs","Rigids 2 Axle 7501-12000 Kgs","E3","1"
20,"MERCEDES","HCVs","Rigids 3 Axle","E4","1"
20,"MERCEDES","HCVs","Rigids 3 Axle","E5","1"
20,"MERCEDES","HCVs","Rigids 3 Axle","E6","2"
20,"MERCEDES","HCVs","Rigids 4 Axle","E3","3"
20,"MERCEDES","LCVs","Car-Derived/Integral <2000 Kgs","E5","2"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E0","1"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E1","1"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E3","34"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E4","11"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E5","90"
20,"MERCEDES","LCVs","Heavy Vans 2601-3500 Kgs","E6","18"
20,"MERCEDES","LCVs","Medium Vans 2001-2600 Kgs","E5","10"
20,"MERCEDES","","","","13"
20,"MERCEDES-BENZ","","","","8"
20,"MG","CARS","exc. Off-Road","E3","16"
20,"MG","CARS","exc. Off-Road","E4","1"
20,"MG","CARS","exc. Off-Road","E5","10"
20,"MG","CARS","exc. Off-Road","","21"
20,"MINI","CARS","exc. Off-Road","E3","66"
20,"MINI","CARS","exc. Off-Road","E4","189"
20,"MINI","CARS","exc. Off-Road","E5","224"
20,"MINI","CARS","exc. Off-Road","E6","228"
20,"MINI","CARS","exc. Off-Road","","45"
20,"MINI","LCVs","Car-Derived/Integral <2000 Kgs","E5","1"
20,"MINI","","","","7"
20,"MITSUBISHI","CARS","exc. Off-Road","E2","6"
20,"MITSUBISHI","CARS","exc. Off-Road","E3","9"
20,"MITSUBISHI","CARS","exc. Off-Road","E4","48"
20,"MITSUBISHI","CARS","exc. Off-Road","E5","29"
20,"MITSUBISHI","CARS","exc. Off-Road","E6","2"
20,"MITSUBISHI","CARS","exc. Off-Road","","6"
